"sub","distBtwShapes","trial_number","cuedAR","uncuedAR","responseAR","rt","global_org","cued_ellipse","e1_motion_dir","e2_motion_dir","round_number","coherence","cued_motion_dir","sameDirection1S0D","responseError","sameCatS1D0","identicalShapesI1D0","uncuedCatM1F0C1T"
695468,402,20,-0.27799139,-0.13899593,0.04633134,3048,0,2,270,90,2,0.8,90,0,0.32432273,1,0,-1
695468,402,21,-0.18532775,0.37065407,-0.00000048,1643,0,2,180,0,2,0.6,0,0,0.18532727,0,0,1
695468,402,22,-0.46331866,-0.46331866,-0.0463323,1810,1,2,270,270,2,0.6,270,1,0.41698636,1,1,-1
695468,402,23,-0.0463323,-0.18532775,-0.0463323,3697,1,2,270,270,2,0.8,270,1,0,1,0,-1
695468,402,24,0.27799043,-0.18532775,-0.0463323,1115,0,1,90,270,2,0.8,90,0,-0.32432273,0,0,-1
695468,402,25,-0.00000048,0.18532679,0.09266316,1359,0,2,0,180,2,0.8,180,0,0.09266364,0,0,1
695468,402,26,-0.09266412,0.32432225,-0.23165957,1280,0,2,0,0,2,0.6,0,1,-0.13899545,0,0,1
695468,402,27,0.41698588,0.37065407,0.32432225,1213,1,2,180,180,2,0.8,180,1,-0.09266363,1,0,1
695468,402,28,-0.09266412,-0.0463323,-0.00000048,1357,0,2,0,0,2,0.6,0,1,0.09266364,1,0,-1
695468,402,29,0.09266316,-0.00000048,-0.0463323,1250,1,2,270,90,2,0.8,90,0,-0.13899546,0,0,0
695468,402,30,-0.00000048,-0.23165957,-0.0463323,1146,0,2,270,270,2,0.6,270,1,-0.04633182,0,0,-1
695468,402,31,-0.23165957,0.32432225,-0.00000048,1091,0,2,90,90,2,0.6,90,1,0.23165909,0,0,1
695468,402,32,-0.27799139,-0.00000048,0.04633134,1139,0,2,90,90,2,0.8,90,1,0.32432273,0,0,0
695468,402,33,-0.23165957,-0.41698684,-0.18532775,1236,1,1,180,180,2,0.8,180,1,0.04633182,1,0,-1
695468,402,34,-0.27799139,0.09266316,-0.23165957,1297,1,2,180,180,2,0.6,180,1,0.04633182,0,0,1
695468,402,35,-0.09266412,0.04633134,-0.27799139,1223,1,2,180,0,2,0.6,0,0,-0.18532727,0,0,1
695468,402,36,-0.32432321,-0.18532775,-0.32432321,1160,0,1,0,0,2,0.8,0,1,0,1,0,-1
695468,402,37,0.32432225,-0.09266412,0.23165861,1096,1,2,180,0,2,0.6,0,0,-0.09266364,0,0,-1
695468,402,38,0.37065407,-0.27799139,0.18532679,1334,0,2,270,90,2,0.6,90,0,-0.18532728,0,0,-1
695468,402,39,-0.13899593,-0.37065503,-0.18532775,1569,0,2,0,0,2,0.6,0,1,-0.04633182,1,0,-1
695468,402,40,-0.41698684,0.4633177,-0.50965048,1885,0,2,90,90,2,0.8,90,1,-0.09266364,0,0,1
695468,402,41,0.18532679,-0.00000048,0.41698588,1780,1,2,270,270,2,0.8,270,1,0.23165909,0,0,0
695468,402,42,0.23165861,-0.46331866,0.37065407,1650,0,1,90,270,2,0.8,90,0,0.13899546,0,0,-1
695468,402,43,-0.13899593,0.37065407,-0.46331866,1746,1,1,180,180,2,0.6,180,1,-0.32432273,0,0,1
695468,402,44,-0.41698684,-0.32432321,-0.46331866,1354,0,2,180,180,2,0.6,180,1,-0.04633182,1,0,-1
695468,402,45,-0.0463323,0.41698588,-0.32432321,1173,1,1,180,180,2,0.6,180,1,-0.27799091,0,0,1
695468,402,46,0.18532679,0.32432225,0.32432225,1478,0,2,180,0,2,0.6,0,0,0.13899546,1,0,1
695468,402,47,-0.13899593,-0.13899593,-0.37065503,1106,1,2,180,0,2,0.6,0,0,-0.2316591,1,1,-1
695468,402,48,-0.27799139,0.23165861,-0.41698684,1829,1,2,90,270,2,0.8,270,0,-0.13899545,0,0,1
695468,402,49,0.18532679,0.13899498,0.32432225,1830,1,1,0,180,2,0.8,0,0,0.13899546,1,0,1
695468,402,50,0.32432225,0.4633177,0.32432225,1862,0,1,270,90,2,0.8,270,0,0,1,0,1
695468,402,51,-0.23165957,0.04633134,-0.0463323,1279,0,1,0,0,2,0.6,0,1,0.18532727,0,0,1
695468,402,52,-0.46331866,0.23165861,0.18532679,1958,0,1,90,270,2,0.8,90,0,0.64864545,0,0,1
695468,402,53,-0.41698684,-0.18532775,-0.0463323,1350,1,1,90,90,2,0.6,90,1,0.37065454,1,0,-1
695468,402,54,-0.37065503,-0.13899593,-0.00000048,1029,0,2,180,180,2,0.6,180,1,0.37065455,1,0,-1
695468,402,55,0.27799043,-0.00000048,-0.09266412,1526,0,2,270,90,2,0.8,90,0,-0.37065455,0,0,0
695468,402,56,-0.46331866,0.23165861,-0.37065503,1464,0,1,90,270,2,0.6,90,0,0.09266363,0,0,1
695468,402,57,0.04633134,-0.32432321,-0.00000048,1434,1,1,180,180,2,0.8,180,1,-0.04633182,0,0,-1
695468,402,58,0.32432225,0.18532679,-0.09266412,1482,0,2,90,90,2,0.8,90,1,-0.41698637,1,0,1
695468,402,59,-0.32432321,0.37065407,-0.0463323,1656,1,1,270,90,2,0.6,270,0,0.27799091,0,0,1
695468,402,60,-0.00000048,0.41698588,-0.27799139,1307,1,1,90,270,2,0.8,90,0,-0.27799091,0,0,1
695468,402,61,0.4633177,0.04633134,0.41698588,1713,1,1,90,270,2,0.6,90,0,-0.04633182,1,0,1
695468,402,62,0.04633134,-0.46331866,-0.41698684,1622,1,2,270,270,2,0.6,270,1,-0.46331818,0,0,-1
695468,402,63,0.13899498,0.13899498,0.37065407,1508,1,1,90,270,2,0.8,90,0,0.23165909,1,1,1
695468,402,64,-0.09266412,-0.41698684,-0.41698684,1553,0,2,90,90,2,0.8,90,1,-0.32432272,1,0,-1
695468,402,65,0.41698588,-0.18532775,0.37065407,1778,1,2,180,0,2,0.8,0,0,-0.04633181,0,0,-1
695468,402,66,-0.41698684,-0.41698684,-0.37065503,1730,1,2,0,180,2,0.6,180,0,0.04633181,1,1,-1
695468,402,67,-0.27799139,0.23165861,-0.41698684,1188,1,1,180,180,2,0.6,180,1,-0.13899545,0,0,1
695468,402,68,0.27799043,-0.18532775,0.27799043,1348,0,2,90,270,2,0.6,270,0,0,0,0,-1
695468,402,69,0.23165861,0.41698588,0.32432225,1237,0,2,90,90,2,0.8,90,1,0.09266364,1,0,1
695468,402,70,-0.13899593,0.09266316,-0.09266412,1528,1,1,180,180,2,0.8,180,1,0.04633181,0,0,1
695468,402,71,0.04633134,-0.0463323,-0.0463323,1519,0,1,270,270,2,0.8,270,1,-0.09266364,0,0,-1
695468,402,72,-0.37065503,0.32432225,-0.41698684,1288,0,2,0,180,2,0.8,180,0,-0.04633181,0,0,1
695468,402,73,0.04633134,0.37065407,-0.13899593,2087,1,2,180,180,2,0.8,180,1,-0.18532727,1,0,1
695468,402,74,0.27799043,-0.37065503,0.37065407,1429,0,1,0,0,2,0.8,0,1,0.09266364,0,0,-1
695468,402,75,0.27799043,-0.37065503,0.18532679,1296,0,2,0,180,2,0.8,180,0,-0.09266364,0,0,-1
695468,402,76,0.4633177,0.4633177,0.27799043,1486,0,1,270,270,2,0.8,270,1,-0.18532727,1,1,1
695468,402,77,-0.0463323,-0.13899593,-0.0463323,1136,1,1,0,0,2,0.8,0,1,0,1,0,-1
695468,402,78,0.41698588,0.4633177,0.27799043,1211,0,1,90,90,2,0.8,90,1,-0.13899545,1,0,1
695468,402,79,0.32432225,0.37065407,0.23165861,1100,0,2,270,270,2,0.6,270,1,-0.09266364,1,0,1
695468,402,80,-0.00000048,0.09266316,-0.00000048,1164,0,2,90,90,2,0.8,90,1,0,0,0,1
695468,402,81,0.41698588,0.13899498,0.32432225,1508,0,1,270,90,2,0.6,270,0,-0.09266363,1,0,1
695468,402,82,-0.09266412,0.4633177,0.04633134,1435,1,1,0,180,2,0.6,0,0,0.13899546,0,0,1
695468,402,83,-0.27799139,-0.27799139,0.18532679,23677,1,1,0,0,2,0.8,0,1,0.46331818,1,1,-1
695468,402,84,-0.37065503,0.18532679,0.18532679,3641,0,1,0,180,2,0.6,0,0,0.55598182,0,0,1
695468,402,85,-0.23165957,0.13899498,0.04633134,1838,1,1,270,90,2,0.8,270,0,0.27799091,0,0,1
695468,402,86,-0.18532775,-0.27799139,0.04633134,2631,1,2,270,270,2,0.6,270,1,0.23165909,1,0,-1
695468,402,87,-0.37065503,-0.09266412,0.04633134,2416,0,2,180,0,2,0.6,0,0,0.41698637,1,0,-1
695468,402,88,-0.41698684,-0.0463323,-0.0463323,1487,1,2,0,0,2,0.6,0,1,0.37065454,1,0,-1
695468,402,89,0.27799043,0.09266316,0.09266316,2877,0,1,90,270,2,0.6,90,0,-0.18532727,1,0,1
695468,402,90,-0.23165957,0.13899498,-0.09266412,4692,0,2,90,90,2,0.8,90,1,0.13899545,0,0,1
695468,402,91,0.23165861,-0.46331866,0.04633134,2853,1,1,0,180,2,0.6,0,0,-0.18532727,0,0,-1
695468,402,92,0.41698588,-0.46331866,-0.00000048,1166,1,2,0,0,2,0.6,0,1,-0.41698636,0,0,-1
695468,402,93,0.27799043,0.18532679,-0.00000048,6621,1,1,270,90,2,0.8,270,0,-0.27799091,1,0,1
695468,402,94,-0.00000048,-0.41698684,-0.00000048,1863,1,2,90,270,2,0.6,270,0,0,0,0,-1
695468,402,95,-0.46331866,-0.32432321,-0.00000048,1954,1,1,180,0,2,0.6,180,0,0.46331818,1,0,-1
695468,402,96,0.4633177,-0.23165957,0.04633134,3952,1,1,0,0,2,0.6,0,1,-0.41698636,0,0,-1
695468,402,97,0.37065407,0.09266316,-0.00000048,1387,0,1,0,180,2,0.8,0,0,-0.37065455,1,0,1
695468,402,98,0.09266316,-0.32432321,-0.0463323,1538,0,1,180,0,2,0.6,180,0,-0.13899546,0,0,-1
695468,402,99,0.41698588,-0.37065503,-0.00000048,1650,0,1,180,0,2,0.8,180,0,-0.41698636,0,0,-1
695468,402,100,0.04633134,0.18532679,-0.00000048,1103,1,2,180,180,2,0.6,180,1,-0.04633182,1,0,1
695468,402,101,0.41698588,-0.37065503,-0.0463323,2096,0,1,0,180,2,0.8,0,0,-0.46331818,0,0,-1
695468,402,102,-0.46331866,0.13899498,0.04633134,1500,1,2,270,90,2,0.6,90,0,0.50965,0,0,1
695468,402,103,-0.41698684,-0.0463323,-0.0463323,2690,1,1,0,0,2,0.8,0,1,0.37065454,1,0,-1
695468,402,104,-0.18532775,0.27799043,0.09266316,1333,1,2,270,270,2,0.6,270,1,0.27799091,0,0,1
695468,402,105,0.09266316,0.37065407,-0.00000048,1361,1,1,90,270,2,0.6,90,0,-0.09266364,1,0,1
695468,402,106,0.13899498,-0.13899593,0.04633134,1515,1,1,270,270,2,0.8,270,1,-0.09266364,0,0,-1
695468,402,107,-0.13899593,0.18532679,0.04633134,1135,1,1,180,0,2,0.6,180,0,0.18532727,0,0,1
695468,402,108,0.23165861,-0.32432321,-0.00000048,1322,1,1,180,180,2,0.6,180,1,-0.23165909,0,0,-1
695468,402,109,-0.37065503,0.27799043,-0.00000048,1296,0,1,270,90,2,0.6,270,0,0.37065455,0,0,1
695468,402,110,0.23165861,-0.46331866,-0.00000048,1119,1,1,180,0,2,0.6,180,0,-0.23165909,0,0,-1
695468,402,111,-0.23165957,0.41698588,-0.00000048,1597,1,1,180,0,2,0.8,180,0,0.23165909,0,0,1
695468,402,112,-0.23165957,-0.32432321,-0.00000048,1929,1,2,270,270,2,0.8,270,1,0.23165909,1,0,-1
695468,402,113,0.32432225,-0.37065503,-0.00000048,1388,0,2,270,270,2,0.6,270,1,-0.32432273,0,0,-1
695468,402,114,-0.0463323,-0.27799139,0.04633134,1313,0,2,180,180,2,0.6,180,1,0.09266364,1,0,-1
695468,402,115,-0.32432321,-0.18532775,-0.0463323,2165,0,2,90,270,2,0.6,270,0,0.27799091,1,0,-1
695468,402,116,0.18532679,0.09266316,-0.00000048,2410,1,1,90,90,2,0.6,90,1,-0.18532727,1,0,1
695468,402,117,0.09266316,-0.27799139,-0.0463323,1250,0,2,90,90,2,0.8,90,1,-0.13899546,0,0,-1
695468,402,118,0.4633177,-0.32432321,-0.00000048,1405,1,1,90,270,2,0.8,90,0,-0.46331818,0,0,-1
695468,402,119,0.37065407,0.04633134,-0.09266412,1349,0,2,180,0,2,0.8,0,0,-0.46331819,1,0,1
191476,362,0,-0.09266412,0.32432225,-0.32432321,7509,0,1,0,0,0,0.8,0,1,-0.23165909,0,0,1
191476,362,1,-0.32432321,-0.0463323,-0.46331866,3539,1,1,90,270,0,0.6,90,0,-0.13899545,1,0,-1
191476,362,2,0.27799043,0.18532679,0.27799043,10481,0,1,0,0,0,0.6,0,1,0,1,0,1
191476,362,3,0.09266316,-0.37065503,0.18532679,4403,1,1,0,0,0,0.8,0,1,0.09266363,0,0,-1
191476,362,4,0.27799043,-0.00000048,0.13899498,3773,1,1,90,90,0,0.8,90,1,-0.13899545,0,0,0
191476,362,5,0.27799043,0.09266316,0.32432225,4382,0,2,270,270,0,0.8,270,1,0.04633182,1,0,1
191476,362,6,-0.41698684,-0.0463323,-0.27799139,3963,1,1,90,90,0,0.8,90,1,0.13899545,1,0,-1
191476,362,7,-0.13899593,-0.32432321,0.09266316,3232,0,1,0,0,0,0.8,0,1,0.23165909,1,0,-1
191476,362,8,0.27799043,0.23165861,0.41698588,3744,1,1,270,90,0,0.6,270,0,0.13899545,1,0,1
191476,362,9,-0.0463323,-0.00000048,0.23165861,8014,0,2,180,180,0,0.6,180,1,0.27799091,0,0,0
191476,362,10,-0.09266412,0.37065407,0.04633134,5150,0,2,0,180,0,0.6,180,0,0.13899546,0,0,1
191476,362,11,0.32432225,0.18532679,0.13899498,2844,0,1,180,180,0,0.6,180,1,-0.18532727,1,0,1
191476,362,12,-0.32432321,0.13899498,-0.18532775,8224,1,2,270,90,0,0.8,90,0,0.13899546,0,0,1
191476,362,13,0.32432225,-0.46331866,-0.18532775,3442,0,2,180,180,0,0.8,180,1,-0.50965,0,0,-1
191476,362,14,0.04633134,0.41698588,0.13899498,3974,1,1,180,180,0,0.6,180,1,0.09266364,1,0,1
191476,362,15,-0.00000048,-0.27799139,0.09266316,3272,0,1,270,270,0,0.8,270,1,0.09266364,0,0,-1
191476,362,16,-0.0463323,0.32432225,0.09266316,8021,0,2,90,90,0,0.8,90,1,0.13899546,0,0,1
191476,362,17,-0.46331866,0.09266316,-0.27799139,4520,0,2,180,0,0,0.8,0,0,0.18532727,0,0,1
191476,362,18,0.37065407,0.13899498,0.4633177,4858,0,1,270,90,0,0.8,270,0,0.09266363,1,0,1
191476,362,19,0.32432225,0.41698588,0.50964952,7938,1,2,180,180,0,0.6,180,1,0.18532727,1,0,1
191476,362,20,-0.18532775,0.23165861,-0.27799139,4450,0,2,90,90,0,0.8,90,1,-0.09266364,0,0,1
191476,362,21,-0.37065503,-0.41698684,-0.37065503,4845,1,2,180,0,0,0.6,0,0,0,1,0,-1
191476,362,22,0.32432225,-0.23165957,0.32432225,4918,0,1,90,90,0,0.6,90,1,0,0,0,-1
191476,362,23,-0.18532775,0.41698588,-0.13899593,4568,0,2,0,0,0,0.8,0,1,0.04633182,0,0,1
191476,362,24,-0.37065503,0.18532679,-0.27799139,4366,1,2,270,90,0,0.6,90,0,0.09266364,0,0,1
191476,362,25,-0.23165957,-0.13899593,-0.41698684,3278,0,1,180,0,0,0.8,180,0,-0.18532727,1,0,-1
191476,362,26,-0.18532775,-0.00000048,-0.46331866,3085,1,1,0,180,0,0.6,0,0,-0.27799091,0,0,0
191476,362,27,0.4633177,-0.09266412,0.41698588,7059,1,2,270,90,0,0.8,90,0,-0.04633182,0,0,-1
191476,362,28,-0.13899593,0.04633134,-0.0463323,7371,0,2,180,180,0,0.6,180,1,0.09266363,0,0,1
191476,362,29,0.23165861,0.23165861,0.32432225,6699,0,2,90,90,0,0.6,90,1,0.09266364,1,1,1
191476,362,30,0.32432225,-0.32432321,0.23165861,3753,0,2,180,0,0,0.8,0,0,-0.09266364,0,0,-1
191476,362,31,0.23165861,-0.18532775,0.18532679,3360,0,2,90,270,0,0.6,270,0,-0.04633182,0,0,-1
191476,362,32,0.09266316,0.23165861,0.32432225,4411,1,2,270,270,0,0.8,270,1,0.23165909,1,0,1
191476,362,33,-0.00000048,-0.27799139,0.18532679,5111,1,2,0,0,0,0.8,0,1,0.18532727,0,0,-1
191476,362,34,-0.13899593,-0.27799139,-0.0463323,5253,0,1,0,0,0,0.6,0,1,0.09266363,1,0,-1
191476,362,35,0.18532679,-0.23165957,0.09266316,3271,0,1,180,180,0,0.6,180,1,-0.09266363,0,0,-1
191476,362,36,-0.32432321,-0.41698684,-0.32432321,7658,0,1,0,0,0,0.6,0,1,0,1,0,-1
191476,362,37,0.32432225,-0.27799139,0.32432225,3006,1,2,180,0,0,0.6,0,0,0,0,0,-1
191476,362,38,-0.23165957,0.41698588,-0.37065503,4634,1,1,90,90,0,0.8,90,1,-0.13899546,0,0,1
191476,362,39,-0.0463323,0.18532679,-0.18532775,4628,1,1,270,270,0,0.6,270,1,-0.13899545,0,0,1
191476,362,40,-0.09266412,0.37065407,-0.13899593,3976,1,1,180,180,0,0.6,180,1,-0.04633181,0,0,1
191476,362,41,-0.32432321,0.4633177,-0.32432321,6049,1,2,180,0,0,0.8,0,0,0,0,0,1
191476,362,42,0.04633134,0.13899498,-0.09266412,4682,1,1,180,0,0,0.8,180,0,-0.13899546,1,0,1
191476,362,43,-0.46331866,0.41698588,-0.37065503,2390,1,1,90,270,0,0.8,90,0,0.09266363,0,0,1
191476,362,44,-0.27799139,-0.46331866,-0.13899593,4784,0,2,90,270,0,0.6,270,0,0.13899546,1,0,-1
191476,362,45,-0.41698684,-0.09266412,-0.37065503,3693,1,1,180,0,0,0.6,180,0,0.04633181,1,0,-1
191476,362,46,-0.37065503,0.41698588,-0.32432321,3917,0,1,270,270,0,0.6,270,1,0.04633182,0,0,1
191476,362,47,0.09266316,0.41698588,-0.27799139,4257,1,2,0,180,0,0.8,180,0,-0.37065455,1,0,1
191476,362,48,-0.18532775,0.4633177,0.04633134,7327,1,1,270,270,0,0.8,270,1,0.23165909,0,0,1
191476,362,49,-0.46331866,-0.00000048,-0.41698684,2897,1,2,0,180,0,0.8,180,0,0.04633182,0,0,0
191476,362,50,-0.46331866,-0.09266412,-0.37065503,5033,1,2,90,90,0,0.6,90,1,0.09266363,1,0,-1
191476,362,51,-0.41698684,-0.18532775,-0.37065503,4379,1,1,180,0,0,0.6,180,0,0.04633181,1,0,-1
191476,362,52,-0.09266412,0.4633177,-0.41698684,2884,1,2,270,90,0,0.8,90,0,-0.32432272,0,0,1
191476,362,53,-0.37065503,-0.27799139,-0.37065503,2860,0,2,0,180,0,0.8,180,0,0,1,0,-1
191476,362,54,0.18532679,-0.13899593,0.27799043,5396,1,2,90,90,0,0.6,90,1,0.09266364,0,0,-1
191476,362,55,0.4633177,0.04633134,0.50964952,2501,0,1,270,270,0,0.6,270,1,0.04633182,1,0,1
191476,362,56,-0.46331866,0.13899498,-0.32432321,2894,1,2,90,90,0,0.8,90,1,0.13899545,0,0,1
191476,362,57,-0.13899593,-0.41698684,-0.32432321,5476,1,2,180,0,0,0.8,0,0,-0.18532728,1,0,-1
191476,362,58,0.37065407,0.09266316,0.27799043,5592,0,1,270,270,0,0.8,270,1,-0.09266364,1,0,1
191476,362,59,-0.23165957,-0.37065503,-0.27799139,3688,0,2,270,90,0,0.8,90,0,-0.04633182,1,0,-1
191476,362,60,-0.0463323,0.18532679,-0.0463323,7842,1,1,90,90,0,0.6,90,1,0,0,0,1
191476,362,61,-0.37065503,0.13899498,-0.00000048,4053,1,1,180,180,0,0.6,180,1,0.37065455,0,0,1
191476,362,62,0.4633177,0.04633134,0.37065407,3172,0,1,270,270,0,0.8,270,1,-0.09266363,1,0,1
191476,362,63,-0.0463323,-0.09266412,0.04633134,5066,0,2,0,0,0,0.6,0,1,0.09266364,1,0,-1
191476,362,64,-0.00000048,-0.23165957,-0.00000048,2865,0,2,270,90,0,0.8,90,0,0,0,0,-1
191476,362,65,-0.32432321,-0.32432321,-0.41698684,3597,1,1,180,0,0,0.8,180,0,-0.0926636300000001,1,1,-1
191476,362,66,0.27799043,0.04633134,0.4633177,2782,1,2,270,270,0,0.8,270,1,0.18532727,1,0,1
191476,362,67,-0.0463323,-0.0463323,0.27799043,5533,1,1,0,0,0,0.8,0,1,0.32432273,1,1,-1
191476,362,68,0.18532679,-0.13899593,0.23165861,4712,0,1,180,0,0,0.6,180,0,0.04633182,0,0,-1
191476,362,69,0.41698588,0.37065407,0.32432225,3850,1,2,90,90,0,0.6,90,1,-0.09266363,1,0,1
191476,362,70,-0.18532775,0.13899498,0.32432225,3608,1,2,270,270,0,0.6,270,1,0.50965,0,0,1
191476,362,71,0.27799043,0.04633134,0.27799043,2211,0,1,0,180,0,0.6,0,0,0,1,0,1
191476,362,72,-0.00000048,0.41698588,0.04633134,2218,0,2,0,0,0,0.8,0,1,0.04633182,0,0,1
191476,362,73,0.4633177,-0.32432321,0.41698588,2587,0,1,180,180,0,0.6,180,1,-0.04633182,0,0,-1
191476,362,74,-0.27799139,-0.18532775,-0.13899593,4821,0,1,0,180,0,0.6,0,0,0.13899546,1,0,-1
191476,362,75,-0.41698684,0.23165861,-0.27799139,3503,1,2,180,180,0,0.8,180,1,0.13899545,0,0,1
191476,362,76,0.04633134,-0.23165957,0.37065407,3629,0,2,90,90,0,0.8,90,1,0.32432273,0,0,-1
191476,362,77,-0.0463323,0.4633177,-0.37065503,7326,0,1,270,90,0,0.6,270,0,-0.32432273,0,0,1
191476,362,78,-0.27799139,-0.18532775,-0.23165957,4111,0,2,0,180,0,0.6,180,0,0.04633182,1,0,-1
191476,362,79,-0.0463323,-0.00000048,-0.37065503,10867,1,1,180,180,0,0.6,180,1,-0.32432273,0,0,0
191476,362,80,-0.41698684,-0.37065503,-0.23165957,3710,0,2,90,270,0,0.6,270,0,0.18532727,1,0,-1
191476,362,81,-0.09266412,0.23165861,-0.18532775,3551,1,2,0,0,0,0.8,0,1,-0.09266363,0,0,1
191476,362,82,0.18532679,0.23165861,0.27799043,3874,0,1,90,270,0,0.6,90,0,0.09266364,1,0,1
191476,362,83,-0.37065503,0.04633134,-0.23165957,2303,0,1,0,0,0,0.6,0,1,0.13899546,0,0,1
191476,362,84,-0.46331866,0.27799043,-0.32432321,5091,0,1,0,180,0,0.6,0,0,0.13899545,0,0,1
191476,362,85,0.27799043,-0.18532775,0.37065407,3239,0,2,90,270,0,0.8,270,0,0.09266364,0,0,-1
191476,362,86,-0.46331866,-0.09266412,-0.37065503,4077,1,1,90,90,0,0.8,90,1,0.09266363,1,0,-1
191476,362,87,0.37065407,0.41698588,0.4633177,3667,0,2,270,90,0,0.8,90,0,0.09266363,1,0,1
191476,362,88,-0.41698684,0.13899498,-0.41698684,5998,0,2,0,180,0,0.6,180,0,0,0,0,1
191476,362,89,-0.37065503,0.04633134,0.09266316,4082,1,2,0,180,0,0.6,180,0,0.46331819,0,0,1
191476,362,90,0.37065407,-0.32432321,0.55598134,2347,1,2,0,180,0,0.8,180,0,0.18532727,0,0,-1
191476,362,91,-0.41698684,-0.23165957,-0.18532775,3752,1,2,270,270,0,0.8,270,1,0.23165909,1,0,-1
191476,362,92,0.09266316,0.37065407,0.37065407,3035,1,1,90,270,0,0.6,90,0,0.27799091,1,0,1
191476,362,93,-0.37065503,-0.18532775,-0.09266412,3768,1,1,180,0,0,0.8,180,0,0.27799091,1,0,-1
191476,362,94,-0.13899593,-0.41698684,0.13899498,2429,0,1,90,270,0,0.6,90,0,0.27799091,1,0,-1
191476,362,95,-0.27799139,0.09266316,-0.09266412,2650,1,1,0,0,0,0.8,0,1,0.18532727,0,0,1
191476,362,96,0.09266316,-0.13899593,0.32432225,6505,1,1,270,270,0,0.6,270,1,0.23165909,0,0,-1
191476,362,97,0.41698588,-0.32432321,0.41698588,2286,0,2,0,180,0,0.6,180,0,0,0,0,-1
191476,362,98,-0.0463323,0.4633177,-0.0463323,4240,1,1,180,180,0,0.6,180,1,0,0,0,1
191476,362,99,0.27799043,0.23165861,0.23165861,4928,1,1,90,270,0,0.8,90,0,-0.04633182,1,0,1
191476,362,100,-0.32432321,0.41698588,-0.09266412,5734,1,2,270,90,0,0.6,90,0,0.23165909,0,0,1
191476,362,101,0.4633177,-0.13899593,0.32432225,5898,0,2,270,90,0,0.8,90,0,-0.13899545,0,0,-1
191476,362,102,0.27799043,-0.09266412,0.4633177,5277,0,2,0,0,0,0.8,0,1,0.18532727,0,0,-1
191476,362,103,-0.18532775,0.18532679,0.23165861,4862,0,1,90,270,0,0.6,90,0,0.41698636,0,0,1
191476,362,104,0.27799043,0.32432225,0.27799043,4440,1,2,180,180,0,0.6,180,1,0,1,0,1
191476,362,105,0.27799043,0.4633177,0.41698588,2893,1,1,180,180,0,0.6,180,1,0.13899545,1,0,1
191476,362,106,0.23165861,0.09266316,0.41698588,3318,0,2,90,270,0,0.8,270,0,0.18532727,1,0,1
191476,362,107,-0.23165957,0.37065407,-0.13899593,4919,1,2,90,90,0,0.8,90,1,0.09266364,0,0,1
191476,362,108,0.37065407,-0.13899593,-0.13899593,3750,0,1,180,0,0,0.6,180,0,-0.50965,0,0,-1
191476,362,109,-0.23165957,-0.23165957,-0.0463323,4558,1,2,270,90,0,0.8,90,0,0.18532727,1,1,-1
191476,362,110,0.32432225,-0.41698684,0.32432225,4318,0,2,270,270,0,0.6,270,1,0,0,0,-1
191476,362,111,0.23165861,-0.27799139,0.37065407,2845,0,1,270,90,0,0.8,270,0,0.13899546,0,0,-1
191476,362,112,-0.00000048,0.13899498,-0.09266412,4579,0,1,0,180,0,0.8,0,0,-0.09266364,0,0,1
191476,362,113,0.37065407,0.32432225,0.32432225,3378,0,2,90,270,0,0.8,270,0,-0.04633182,1,0,1
191476,362,114,0.32432225,0.09266316,0.32432225,3157,1,1,270,90,0,0.6,270,0,0,1,0,1
191476,362,115,0.18532679,-0.27799139,0.23165861,3059,0,1,90,270,0,0.8,90,0,0.04633182,0,0,-1
191476,362,116,0.13899498,-0.13899593,0.13899498,3506,1,2,180,0,0,0.8,0,0,0,0,0,-1
191476,362,117,-0.00000048,-0.46331866,0.27799043,2649,0,1,90,270,0,0.6,90,0,0.27799091,0,0,-1
191476,362,118,0.13899498,0.13899498,0.09266316,3880,1,1,0,180,0,0.8,0,0,-0.04633182,1,1,1
191476,362,119,0.04633134,0.4633177,0.18532679,3867,1,2,270,270,0,0.6,270,1,0.13899545,1,0,1
191476,362,0,0.41698588,0.32432225,0.41698588,3550,1,2,180,180,1,0.6,180,1,0,1,0,1
191476,362,1,-0.0463323,0.41698588,-0.0463323,2841,1,1,180,0,1,0.6,180,0,0,0,0,1
191476,362,2,0.13899498,0.09266316,0.23165861,2701,1,1,0,180,1,0.8,0,0,0.09266363,1,0,1
191476,362,3,-0.46331866,0.41698588,-0.37065503,2059,1,2,0,180,1,0.8,180,0,0.09266363,0,0,1
191476,362,4,0.4633177,-0.00000048,0.37065407,1966,0,1,270,90,1,0.8,270,0,-0.09266363,0,0,0
191476,362,5,0.23165861,0.18532679,0.37065407,6706,1,1,0,180,1,0.8,0,0,0.13899546,1,0,1
191476,362,6,-0.46331866,0.37065407,-0.46331866,6184,1,2,90,270,1,0.8,270,0,0,0,0,1
191476,362,7,-0.46331866,-0.27799139,-0.37065503,3362,0,1,270,270,1,0.8,270,1,0.09266363,1,0,-1
191476,362,8,-0.13899593,-0.09266412,0.13899498,6082,0,1,90,90,1,0.8,90,1,0.27799091,1,0,-1
191476,362,9,0.18532679,0.32432225,0.13899498,3216,1,2,90,270,1,0.8,270,0,-0.04633181,1,0,1
191476,362,10,-0.41698684,-0.32432321,-0.27799139,5745,0,2,270,90,1,0.6,90,0,0.13899545,1,0,-1
